Geographicarea,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Eastern and Southern Africa,Mother-to-child HIV transmission rate,Total,2012,14.51,Units,Rate per 100 of Population,Estimated value,Free,11.77,18.92,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Eastern and Southern Africa,Mother-to-child HIV transmission rate,Total,2013,13.25,Units,Rate per 100 of Population,Estimated value,Free,10.75,17.28,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Eastern and Southern Africa,Mother-to-child HIV transmission rate,Total,2014,12.19,Units,Rate per 100 of Population,Estimated value,Free,9.89,15.89,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Eastern and Southern Africa,Mother-to-child HIV transmission rate,Total,2015,10.65,Units,Rate per 100 of Population,Estimated value,Free,8.64,13.88,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Eastern and Southern Africa,Mother-to-child HIV transmission rate,Total,2016,10.26,Units,Rate per 100 of Population,Estimated value,Free,8.33,13.39,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Eastern and Southern Africa,Mother-to-child HIV transmission rate,Total,2017,9.5,Units,Rate per 100 of Population,Estimated value,Free,7.71,12.39,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Eastern and Southern Africa,Mother-to-child HIV transmission rate,Total,2018,8.42,Units,Rate per 100 of Population,Estimated value,Free,6.83,10.97,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Eastern and Southern Africa,Mother-to-child HIV transmission rate,Total,2019,8.05,Units,Rate per 100 of Population,Estimated value,Free,6.52,10.49,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2000,33.37,Units,Rate per 100 of Population,Estimated value,Free,31.16,35.75,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2001,33.51,Units,Rate per 100 of Population,Estimated value,Free,31.04,35.71,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2002,33.15,Units,Rate per 100 of Population,Estimated value,Free,30.8,35.18,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2003,32.67,Units,Rate per 100 of Population,Estimated value,Free,30.72,34.63,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2004,33.11,Units,Rate per 100 of Population,Estimated value,Free,30.97,35.02,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2005,33.2,Units,Rate per 100 of Population,Estimated value,Free,31.05,35.14,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2006,33.03,Units,Rate per 100 of Population,Estimated value,Free,30.92,34.99,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2007,32.99,Units,Rate per 100 of Population,Estimated value,Free,31.13,34.76,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2008,25.48,Units,Rate per 100 of Population,Estimated value,Free,22.24,28.8,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2009,25.18,Units,Rate per 100 of Population,Estimated value,Free,22.04,28.35,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2010,24.72,Units,Rate per 100 of Population,Estimated value,Free,21.42,27.98,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2011,23.95,Units,Rate per 100 of Population,Estimated value,Free,20.54,27.58,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2012,23.19,Units,Rate per 100 of Population,Estimated value,Free,19.53,27.04,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2013,22.88,Units,Rate per 100 of Population,Estimated value,Free,19.18,26.84,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2014,22.16,Units,Rate per 100 of Population,Estimated value,Free,18.01,26.28,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2015,21.63,Units,Rate per 100 of Population,Estimated value,Free,17.21,25.79,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2016,21.51,Units,Rate per 100 of Population,Estimated value,Free,16.98,25.83,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2017,18.81,Units,Rate per 100 of Population,Estimated value,Free,14.05,23.52,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2018,18.44,Units,Rate per 100 of Population,Estimated value,Free,13.46,23.38,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Ecuador,Mother-to-child HIV transmission rate,Total,2019,11.87,Units,Rate per 100 of Population,Estimated value,Free,6.82,18.18,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2000,41.8,Units,Rate per 100 of Population,Estimated value,Free,36.58,47.33,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2001,40.65,Units,Rate per 100 of Population,Estimated value,Free,34.5,46.26,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2002,39.82,Units,Rate per 100 of Population,Estimated value,Free,33.78,45.4,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2003,39.47,Units,Rate per 100 of Population,Estimated value,Free,34.16,44.36,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2004,38.64,Units,Rate per 100 of Population,Estimated value,Free,33.34,42.82,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2005,38.33,Units,Rate per 100 of Population,Estimated value,Free,33.4,42.29,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2006,38.69,Units,Rate per 100 of Population,Estimated value,Free,34.65,42.78,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2007,40.53,Units,Rate per 100 of Population,Estimated value,Free,36.29,44.59,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2008,42.09,Units,Rate per 100 of Population,Estimated value,Free,37.6,46.68,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2009,42.59,Units,Rate per 100 of Population,Estimated value,Free,37.87,45.99,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2010,42.54,Units,Rate per 100 of Population,Estimated value,Free,38.25,46.43,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2011,43.8,Units,Rate per 100 of Population,Estimated value,Free,40.23,47.34,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2012,44.22,Units,Rate per 100 of Population,Estimated value,Free,40.81,47.8,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2013,40.09,Units,Rate per 100 of Population,Estimated value,Free,36.87,43.76,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2014,41.25,Units,Rate per 100 of Population,Estimated value,Free,38.44,44.8,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Egypt,Mother-to-child HIV transmission rate,Total,2015,41.93,Units,Rate per 100 of Population,Estimated value,Free,38.98,45.2,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
